@relation Twitter

@attribute sentiment {pos,neg}
@attribute text string

@data
neg,'Lost my oakleys last night at Xmas party USER comedy club. So gutted right now '
neg,'ok, the 19th came and went and not a NameCheap win for me  (lol, sounds like first line of a carol!)'
neg,'Someone just likes way too much playing sl without me '
neg,'Oh, I got all excited there; It\'s stopped snowing now. '
neg,'I\'m sick, this sucks I hate being sick. '
neg,'I don\'t have time to play atm '
neg,'I cannot seem to get warm....I\'m over this cold weather already '
neg,' blarrggghhhh...'
neg,'fuck.... my phone is moyavaning..  dats why no twits..'
neg,'it goes negative here all the time! At least here in Boulder it does. It\'s 9 degrees right now. '
neg,'it goes negative here all the time! At least here in Boulder it does. It\'s 9 degrees right now. '
neg,'Cozimo left for her new home...  /cry'
neg,'I messed up my car. I got a taste of the ice today. '
neg,'chinese government have made it a holiday but have to work the sunday '
neg,'is sick of reading the great gatsby T.T wants her daddy to talk to '
neg,'sorry man.. busy busy till after the new year.   Put me down for mid to late Jan!!'
neg,'the virgin atlantic tickets are too expensive ill come home jan/feb (Before mom comes to dc). have fun on honeymoon #2!'
neg,'in pain with dodgy knee  It hurts bent, it hurts straight. In an office chair there\'s not much more i can do.'
neg,'chocolate truffle so nice mmm could eat 3 more, ahhh Portable on the roof in February!! wait why is he on the roof in February '
neg,'Tater tots are not as good today '
neg,'If you ripped with ITUNES though... the files will be all wonky and would have to be reripped.. '
neg,'that is so sad re: Jett Travolta  heres a better link w/ more info: URL'
neg,'good night tweeters  BTW, there is only 2 hrs different now (DST) is over. Topher needs a lot of time off after the past few days '
neg,'bored at work on my lunch break '
neg,'2day ws supposed to b a glorious day filled w/ exrcise,frnds,gossip girl&my dad leaving.only to find out hes returning in2weeks '
neg,'is bracing for the second round of \"sickies\" this week .'
neg,'No internet connection at LeWeb '
neg,'Lisa Colliver Is soo tired..gotta do our christmas food shop in a bit  cant wait to get home and relax. Cant w.. URL'
neg,'It makes me sad to say that the weather is shitty.  It\'s slushing.'
neg,'I would but I can\'t go out quite yet. Got stuffs to do here first.  USER'
neg,'myspace scares me, I hope twitter don\'t frighten me.. (('
neg,'Cousin in Dubai just asked me for pix of my brother. I sent her links to pics on flickr, but it\'s blocked in her country. '
neg,'I haven\'t had much luck yet with Outpost - I get it fully synced with Basecamp, then it proceeds to crash on me at launch. '
neg,'Bummer. Eartha Kitt RIP '
neg,'Sickness is going into my chest. Need 2 call into work but can\'t '
neg,'mass layoffs USER work  *crosses fingers I dont get caught in crossfire*'
neg,'You don\'t have to pay to join me in my coverage of AN...which will take place far from it, sadly. '
neg,'You got an IPhone?  I\'ve been hinting for the new Blackberry, but don\'t think he\'ll get it for me '
neg,'Well, time 4 bed. Have to get up tomorrow & shovel the 2-4 in. we\'re getting right now. Yea. Upper body workout.  Have a great night!'
neg,'I hate this wind. Of course my window is the only one that won\'t close. '
neg,'work is worse than being cold??  you poor dude.'
neg,'YAY, no homework, omgz. :D I want NEW bracelets btw, I lost some '
neg,'Ok....highly irritated. If you know where my daughters stocking made by me went, could you please tell me? I can\'t find it ANYWHERE! '
neg,'I don\'t have a menorah. '
neg,'hmm... dont know if we has stuff for pasta...  *goes and checks* we has no noodles '
neg,'USER  lol'
neg,'Just back from doing a \"groundhog\" afternoon. Repeat route of this morning. :/ Threw in a visit to Acct. as well. Never good news there. '
neg,'Readingby USER \"How To Use Links and Linking Effectively\" ( URL )'
neg,'Yeppers,same \n:O But what about the party on Friday night?!lol'
neg,'(((((((((((( I am the worlds saddest person'
neg,'i have to take my kitten, prudence to get fixed now. it\'s breaking my heart '
neg,'Really cold here too!  PUTTING ON MY LONG JOHNS! BRRR! CM'
neg,'Ugh the #hohoto scheduling mishap has put it in line with my work\'s holiday party now. '
neg,'This day sucked so bad. I hope it get\'s better... '
neg,'Laying down, im cold, and i cant sleep '
neg,'Another round of soundchecks. Why are we here so early if the thing only starts at 7pm '
neg,'yes eeeergh - must be leaving pieces of itself on the tape by the sound of that commnet '
neg,'Is anyone on the wonderful world of twitter? I need people to talk to!!! I bored & lonely in the dark, damp, cold corner of my world!! '
neg,'#NDSCLG) £18 million deal approved to buy further new homes for affordable housing\n\n: An £18 million d.. URL'
neg,'Too cold to get out of the car USER scenic overlooks...'
neg,'In the IC from Austria to Keuln. The electricity in the first class just fell out; no movie watching.. '
neg,'THEY ARE SO GOOOOD except for the spicy ones '
neg,'tip - when adding a tiny url, put a space then the \"?\" Its better, but not all the way there  Thanks though.'
neg,'Tonight was amazing. Dnw to wait until feb too see USER again '
neg,'would prefer to use the playback engine saved with this session4 DSP, 128 Voices)'
neg,'didn\'t he pose naked for a magazine one time??? i\'d luv to see it! and ya know, i\'ve never seen the naked burt reynolds centerfold either '
neg,'it\'s so expensive sigh  and yeah that is bothersome. but aw i hope the stuff from your dad was great!'
neg,'awe well they didnt mean to... feel better!'
neg,'My throat hurts, I think I\'m getting sick. '
neg,'Really hate that my \'puke cleaner\' is USER work right now, I got step up & clean Teagab AND puke...('
neg,'sorry to hear. That\'s a bad way to start the day '
neg,'my tummy hurts  i need to eat'
neg,'Wait!  Someone just said Crimbo is in 3 days!  I\'m so screwed ..\nPost Office first.  Sorry for the late cards.  Maybe I should fedex  ...'
neg,'lol The burlesque dolls you can buy but those others are patterns Sorry   Maybe USER can teach us to knit online :p'
neg,'jenom 350? ja uz zas nasyslila skoro 900  to je tak kdyz se k tomu par dnu v kuse nedostanu... ale pak si to prectu vsecko!'
neg,'Re: Gears 2\'s music - I know Jablonsky is a bigger name, but it\'s boilerplate action. Riepl\'s score for Gears 1 had a unique signature '
neg,'tell me about it  '
neg,'I\'ve had a shifty back since I was 13 and thought I had shook it with my recent weight loss, but it\'s come back w/ a vengeance. '
neg,'4:30 and awake. Wish I could drop back off but haven\'t been able to for an hour '
neg,'Sorry, it\'s at 9:30, sorry, I\'ll check this more often '
neg,'I really messed up at work today. '
neg,'Fun Night Crappy Morning Im Hung Over... '
neg,'p.s. my facebook is working just fine... maybe it doesn\'t like you  also, ur boiling water vid was badass!'
neg,'never heard of it. Well, Texas Roadhouse is everywhere... You californians are DEPRIVED! '
neg,'URL HUNGRY AS HELL! '
neg,'It was good. But, tomorrow\'s maths exam is a real threat '
neg,'very cool we must hook up next time I\'m in town, that won\'t be until the summer  seems like a long time off'
neg,'I mis bean '
neg,'Musical investigation is suppose to be as long as my world literature paper.. '
neg,'I hate it when wikispaces freezes while you\'re editing a page. '
neg,'that is so sad. '
neg,'Morning. Day two of migraine commences '
neg,'of course!! You are right. But most annoying I feel its much more popular to be pro Hamas today  I can\'t and never will be!!'
neg,'will have to read that one later. Can\'t imagine what that would be like. Link not working from my BB '
neg,'don\'t run todays Mac update... it killed my MacBook Pro - every restart halfway through get the death message. off to apple store. '
neg,'My 1st gen iPod nano died. '
neg,'Oh that sucks!!! So they were able to retrieve them   I am so sorry!  That is my worst nightmare...'
neg,'Off to Thanksgiving #2. I was offered *another* Civil War ticket last nite and had to turn it down. Again. '
neg,'I don\'t feel good! But I\'m still going out... Totally taking one for the team tonight  my girls owe me!!!'
neg,'yessss.. thats y i hate the holidays.. everything stops  and theres nothing to do if ur not a big holiday person'
neg,'The chocolate fountain got clogged and stopped working'
neg,'whyyy what happened?? '
neg,'So tired...  Might pass out...  Lack of sleep + alcohol fml '
neg,'Hey Marc. What was the web site who was \"repurposing\" your show? We\'ve got mefeedia doing the same to us now! '
neg,'lost 9 followers.... gee '
neg,'yeah, prob. the wait is always the killer '
neg,'China\'s in trouble too. '
neg,'women dont have willies! ya really do learn sumtin new eveyday! sum1 feed me please '
neg,'URL - That box isn\'t really big enough to sleep in '
neg,'Just a tad sunburn\'d, misses drinking beer '
neg,'this is not looking good  ... there\'s supposed to be snow and an ice storm here'
neg,'my lips are so chapped'
neg,'Note to rafael benitez. We have a £20million striker. Please use him u senile fool! 6 points dropped in the last 2 weeks - no title in 09 '
neg,'Home at last. I\'ve barely eaten, I\'m kinda stinky, and I\'m sore from hauling 53lbs around...plopped down on couch, can\'t get up   '
neg,'ok   Hope she\'s ok.'
neg,'I hate auntie flow too.  I should be starting soon.   I gained weight this week from pms (eating a lot)!'
neg,'tomorrow night is the first Christmas party of the week that I was invited to...semi formal  been too sick to think about what to wear!'
neg,'Headed in on the bus cause the car is pooped   wish I took off today!'
neg,'Agh.. Being so far away from you sucks..  URL'
neg,': Cool.. beautifull up there .. u will have to change ur Twitter name though '
neg,'he doesn\'t deserve the heart  ... lol are you feeling better?'
neg,'I heard about the redundancies today, what a suckfest '
neg,'It\'s December 30 - why haven\'t I heard anything yet? '
neg,'Dad\'s not doing well at all at the moment.  Waiting for an update from the hospital. My every thought is a prayer.'
neg,'We\'re pissed you didn\'t tell us about it '
neg,'I feel saddened to read about the victims of the Mumbai terrorist attack. A fellow Singaporean 28 yr old woman was killed  *shudder*'
neg,'I know there are resources out there as far as technical implementation of Apps...Wish I knew them offhand, though '
neg,'i don\'t dare to think how he must feel everyday. '
neg,'DAMN DAMN DAMN i cant see livesteez!!!!! '
neg,' ?'
neg,'Taking pictures, trying to beat dee in a contest.  Not looking good. '
neg,'Fuck I want my epic cape, fuck you natdog for sucking at dps and screwing up h vh '
neg,'Dormit patru ore, tezit, dushat, aranjat si acum spre oras... Mi-e sooomnnn, vreau inapoi in pat '
neg,'Sorry!!'
neg,'Son of a Fuck. Stuck in my parents driveway. My dad is digging us out. I broke a shovel already.  fail'
neg,'I wish Bikemonkey and Nerdcore were here to get drunk with me. '
neg,'Twitter secrets, how I got 2000 followers in days.. Conference call218) 339-2500 Host Access Code: 678089# 9pm Central Time Sunday'
neg,'i do my friend, a long way till the end of the day '
neg,'gah! just found out that the xbox 360 does not support my wifi security settings. have to become slightly less secure to go online '
neg,'Steve Nash just left the Phx/OK game w/ back spasms  Go Suns.'
neg,'Still sick as a dog. i even drank milk hoping it would help with my throat. it didn\'t. And I finished all the Disney movies '
neg,'RamblingsAnother) Soundtrack To My Life URL'
neg,' I have all vowels. Too busy to concentrate enough right now- \'pols- will get back on it later'
neg,'Called home to see if went straight to VM indicating power still out & confirming if indeed stuck w/the snoring...affirmative '
neg,'So in a gift exchange it\'s only courtesy to exchange a gift? Why am I the one to get stiffed? At least my cats have a cool scratcher now. '
neg,'Back home. Didn\'t have time to shop for a holiday Goulet costume, so I guess I\'m definitely missing the party. '
neg,' Sometimes I think I\'m the only one who excites such extraordinary ire in folks. You know you rock, right?'
neg,'USER I know, I know. I just can\'t swing it. I\'m a non driver (not really) and metro? I suck  (not really) but FFX YES!!!'
neg,'Realizing that using URL to achieve rounded corners is more trouble than it\'s worth. For 1 it conflicts with mootools '
neg,'Airtel broadband connection speed is pathetic for the last 2 days  in bangalore '
neg,'In training and my stomach is LOUDLY growling.  Didn\'t get my cliff bar fix this morning '
neg,'i wish today was as awesome for me- still have to study a shitload of stuff for geography! '
neg,'Wife so loves my Nikon D70. I am never getting it back. '
neg,'At Zak\'s sleeping over. Gary\'s going to fuck a cuddly dog :S Also my bf is a tard and doesn\'t even touch me anymore (('
neg,'I\'m listening! I hope you don\'t boot me off yr \'follower\' list??.'
neg,'twilight of the thunder god makes me sad.  what happened to this band?...'
neg,'LOL '
neg,'I just read tha the man that beat the dog with a sledge hammer. Is out on bond. WTF '
neg,'Family christmas party was a success! Man i wish i could see that part of the family more often! '
neg,'Damondnollan sucks cuz he wasnt at work today '
neg,'BREAKING: Child\'s body found near Caylee Anthony\'s home URL '
neg,'Hate Christmas traffic... '
neg,'I have come to the conclusion that chief delphi is involved in almost every math problem '
neg,'no computer, boo '
neg,'just realized my virtual chia pet has died...forgot to water the little guy '
neg,'Hayley Oliver hamstrings hurt  STILL after 4 days!! URL'
neg,'The fire alarm went off and the HFD is coming since they put into place the new system '
neg,'OKAY, why must LJ die on me?! '
neg,'but into another one '
neg,'Caffeine Free Day 2: 2day is a much better day, got a good night sleep which helped, my wife can\'t say the same yet b/c of the little guy '
neg,'This guy is actually cute.  Why???'
neg,'I broke my GT-Rs transmission.  Caught on video: URL - How sickening is THAT?? '
neg,'awwwww, maxlength of Twitter username is 15 chars '
neg,'Loved the BD Concert, but I\'m worried I frightened Matt and Andrew,    sorry guys...'
neg,'no kidding!  i dissolved a knife that way '
neg,'grrr. There is DVD copy protection on my new Revenge of the Nerds 3 disk. Need to break protection to view it on Linux '
neg,'I injured my knee tonight. Ouch.  Anyway time for bed. Night everyone!'
neg,'Buy ur ff tote now!!! They\'re goin quik  www.thefreshfiends.bigcartel.com'
neg,'I\'ve had the same problem from te early Mac days, the best hardware, the best apps... but Photoshop is still slow '
neg,'Just found out USER will be off the grid all Friday & Saturday and that makes me nervous. I do not approve. '
neg,'Twitter, I\'m sick. '
neg,' I know I wish I could have made it'
neg,' makes it worse with what we drive. My car hates snow so much!'
neg,'URL - Having saved a stash of feel good factor goodies it would seem that it was raided in my absence '
neg,'ima horrible mom...i didnt do xmas cookies at all this year with the kidlets...first time since...well ever!! '
neg,'I\'ve waited for a whole month to see Nicola and the night before I fly, we get ice storms in Chicago ...'
neg,'decks are packed for the house move '
neg,'waaaaaaaaaaaaaaaaaaaaah. so broke. think uni needs to get the boot '
neg,'Cell coverage is going in and out, listened to messages from USER i miss them '
neg,'came back home after visiting dentist..........anesthetics effect over now, here come some serious Pain '
neg,'OMG, I am so BORED! There is literally nothing to do in South Florida! NOTHING. Can\'t even get my fave peanut butter milkshake bc of xmas '
neg,'I think they\'re out of practice, nodoby wants to groan more than they have to in a #recession '
neg,'i was cooking dinner and left my phone in water... its broken  '
neg,'searching high and low for a document in my outlook. google is not helping me for that. the desktop search is yet to index my inbox '
neg,'I guess the grass is always greener  How long were you there?'
neg,'Took pics on the beach yesterday. Will get 1 of those on there for her. Wish you could join us tomorrow nite. '
neg,'Pro tip: Call Vis Art Center804) 353-0094. Use promo code \"ROSEBUD.\" Get the discounted price of $10 for Handmade Holiday Preview Party!'
neg,'Time for beddie bye. Last day of vay-kay tomorrow ...  . Nightie night, all.'
neg,'I\'m not training there though  just farming materials for my future-professor to use in WoE (HOHOHO 8DDD)'
neg,'holy crap. '
neg,'Tech Check on Fox News videoHD-DVD and Blu-Ray tonight) \nURL  I called Blu Ray \"DVD-Blu Ray\" twice. Alas...'
neg,'am I a quester/taster on the tweetup signup on USER site? did you read my tweet feed about my paycheck? lol '
neg,'Is at the hospital with Zeke..they think he has appendicitis '
neg,'I have not spoken with you in ages Leuke  I misses yewssss &lt;3'
neg,'Well I think I played with garageband and dreamweaver enough. Time for bed... Work tomorrow '
neg,'Can\'t find my key\'s \n*Ms.MiTcH*'
neg,'Having sinigang tonight!! And studying '
neg,'New Sass Pants post: “Hurtin’ for Certain,” but at Least My Hands Have Stopped Shakingwww.. URL'
neg,'They\'re not making cable/satellite/ups guys the way they used to. '
neg,'Worst....headache....ever.   '
neg,'... we are wishing we DID have a snow blower! '
neg,'Britische Währung: Ein Pfund ist ein Euro - URL not what you wan to hear at the start of a new year '
neg,'Going to donate some more books and grab a quick lunch somewhere. Don\'t think I\'ll have enough room for everything in my car. That sucks. '
neg,'it\'s raining (..heavily) '
neg,'but then I\'d have to get up '
neg,'watching dragonball episode 1. \nnobody is talking to me '
neg,'i need new pedals, shoes and a helmet. stupid expenses that will have too wait. '
neg,'sorry you don\'t feel well  get some rest if you can!'
neg,'we had a short band practice today '
neg,'HAHA WHYYYYY do you hate my school!? NOOOOOO :'
neg,'Walked into chaos at work this morning, and I\'m on my own '
neg,'okay, so i found out what the problem is ---deviantart page. '
neg,'Welllll I\'m supposed to go out to dinner with Rachel....but the roads are icy and they actually closed down the main interstate. crap '
neg,'MEto Sephiroth) \"I didn\'t invest 2 days of my life trying to kill you so I could watch you slum around with Disney washups!\"'
neg,'My producer is on vaca  so I\'m stuck editing the XM show-airs 5pm est - tune in to \"Marios Digital Spin\" XM ch169'
neg,'You have been lied to. I\'m sorry '
neg,'Got back from hunting almost got a doe, saw a lot of doe but no buck '
neg,'I\'m tellin ya, crazy is on the upswing.  There\'s no consequences anymore. Get slapped on the wrist and sent back on the streets'
neg,'It\'s getting progressively harder to sit in my office chair, feels like the babies are up around my lungs. '
neg,'didn\'t hear about it ... and it\'s probably over by now '
neg,'Cant sleep with a headache '
neg,'night night, i wish i could go to sleep  x'
neg,'Ear pain is back in full swing.((. Might go home in d noon.'
neg,'tomorrow I get to hold class for the first time in a week. ugh, seniors are going to be so out of shape '
neg,'Grr I\'m so bored '
neg,'i was thinking \"fraught,\" but the dictionaries tell me that without a modifier, it only means \"distressed.\" fooey. '
neg,'Sabbatical from internet ... '
neg,'georgie always knows when I\'m leaving... he looks soooo sad. '
neg,'if i stop playing i wont finish '
neg,'how\'s the banner coming along???  I visited your booth but it wasn\'t up yet. '
neg,'tell that to mom '
neg,'Awww... how sad! no more '
neg,'It is now 27 F outside with light freezing rain. I don\'t like it. To cold. '
neg,'Why won\'t Twitter Tools send tweets for my blog posts?  '
neg,'I accidentally rated my blog a 1((((( can someone help me fix this URL'
neg,'To me this is not just a miss. Our intelligence and defences were caught napping and with their pants down.  '
neg,'I uploaded the next chapter of Brotherhood, but ff.net is being a poo and is just showing me an error message when I try to read it '
neg,'is finally home (i actuall got here like 30mins ago but forgot to tweet it.) sigh... 4 hours of sleep '
neg,'HELL = Windows IntelliJ IDEA shortcuts in a VPN remote desktop inside a Fusion WinXP VM on an OS X desktop keyboard. omg '
neg,'I\'m as excited about it as well, too bad T-Mobile 3G signal is diff from AT&T '
neg,'compared to yesterday\'s Balmy Breezes it is positively NIPPLY out dere   '
neg,'- *HUG* Sorry about your day '
neg,'   I\'m sorry to hear that.  I had to redo my whole puter last time that happened (Before it decided to blow it\'s brain out).'
neg,'oooo.. &gt;.&lt; I guess that\'s the down side to wonderful snow days '
neg,'Wow those R some powerful drugs  I dunno anything re: pain maangement so no suggestions  but agree that shld B better way.'
neg,'(J/K, guys I\'m going to make grits or something. Cuz I ate all the bread.  )'
neg,'i am upset that my 7 yo has somehow lost her bible I bought her last yr.  It was a really cool one and very pretty faith girlz bible cover'
neg,'ya..thats what I said..and I thought this whole time we were buddies\n'
neg,'How am I not following Stephen Fry anymore? I didn\'t un-follow him. He\'s just gone. And he\'s not following me anymore.  I added him back.'
neg,'apparently USER and I are \"the chickpea incident\". kinda like the stringcheese incident but also jerks. '
neg,'haven\'t had reliable Internet for a week now '
neg,'I\'m sorry all that sports talk was lost on me...all I heard was Cinderella '
neg,'back in london after 2 days at #leweb and now have 49 items on my to do list for tomorrow '
neg,'of course the harajuku fashion book was printed on paper that gets marked up by metal. my fingers r naked w/o my rings '
neg,'he\'s way too short for either of us tho  but still very choclatey in person LOL.'
neg,'Still waiting for Gmail themese '
neg,'Sleeping less & less these days. Need 2 smoke & need My Baby even more '
neg,'sketching for my next painting... this one a  subject...'
neg,'when are you coming back  i have another christmas present for you'
neg,'We got a few inches of snow here last night. Now the wind is picking up. It\'s pretty but the city doesn\'t prepare the roads very well.'
neg,'Someone broke into the storage lockers. Going down to assess the damage - Merry Christmas, eh '
neg,'But  He\'s not that kind of person though. So from an asshole, it was cute?'
neg,'New ReviewBook) Christmas Jars by Jason F. Wright URL'
neg,'they did that to us too '
neg,'i hate it when people are racist &gt;'
neg,'Mother nature woke me up this morning...I\'m in pain!!!!!'
neg,'someone just reminded me that I could always hook up my xbox...although my folks would probably disown me for hooking it up '
neg,'rain is awesome....but its not raining here yet.... '
neg,'i just got back from MA today '
neg,'hope you wont end up writing one more spam generation script '
neg,'Took brisk 1-hour walks last night and just now.  My pants have gotten tighter lately.    Action was called for! Walks feel good! (w/mp3s)'
neg,'I have got to stop staying up so late! The lack of sleep is starting to seriously affect me! So much to do 2day... not looking 4ward 2 it '
neg,'*bangs head on desk* forgot to save the record, accidentally closed the tab... still have MARC view but have to enter it by hand again '
neg,'they miss you  8 days!'
neg,'On my way to work '
neg,'I think I\'m sick. '
neg,'I think im gettin sick.  I keep sneezin all the time now. Its makn my throat hurt.  www.stickam.com/tabitha_joy666 VIEW ME!!'
neg,'I found the love of my life. I think I may lose her to the pug my mom likes. '
neg,'oh nooooo don\'t leave '
neg,'was thinking white for peace - but then again it will just get confusin '
neg,'Root canal time '
neg,'ALL Time low...today is going to SUCK'
neg,'Me too... I just don\'t know which one to get  The Dell one was looking pretty good...'
neg,'I am done with being trapped by snow, too! I want to see you '
neg,'I do not understand why I can\'t edit my Flip HD movies in Moviemaker on Vista x64. Installed the 64 bits codec but still not working '
neg,'is actually considering not going home for xmas because of the monopoly of Finnish Railways and their extra high holiday season tickets '
neg,'4 yrs minimum  lol.'
neg,'In bed ALREADY! trying to get my sleep cycle back on track after a 2 wk vacation. Back to work MONDAY! '
neg,'I would so rather be at the bball game than stuck doing a lab '
neg,'my ipods dead \nbed time i guess.'
neg,'I got a Headache.. '
neg,'There is really a lot of in SharePoint: URL. And the worst is: the most of it is not even obvious '
neg,'what shopping? LOL I haven\'t done that yet as I am sooooooo skint, my mum borrowed all my money '
neg,'About 5 min till take off  she\'s asleep, hope she stays that way'
neg,'I\'m going to have to exchange my new shoes for wides today sometime.  I hope they have them in wides, or I\'m screwed. '
neg,'Feel so uncomfortable..'
neg,'but you had wanted to go today  poor Cecily '
neg,'Ahhhh.....Michigan weather....2 feet of snow and now staring at flood warnings b/c of 58 degree temp + thunderstorms   Back to 35 tomorrow'
neg,'goin 2 bed. i hav 2 go bak 2 skkol 2morro.     lol'
neg,'better than no nap.  that\'s what i got today... '
neg,'oh that is a tough one - stay warm and be safe'
neg,'gotta get in2 doc 2marrow- coughing up nasty stuff & fever. don\'t have time 4 this still got shop\'n 2 do & customr xmas cards 2 get out  '
neg,'Gotta work on New Year\'s Eve. '
neg,'next demon ... the discman '
neg,'walked into plant with a bunch of ants when i was plugging in the laptop at 5--haven\'t been able to shake the feeling of bugs on me yet '
neg,'ERF, I don\'t know what I\'m getting anyone for Christmas. '
neg,'feeling kinda lonely for some reason  2 much time on my hands 2day I\'m bored & 2 much time 2 think= not good, makes me sad. u kno the deal'
neg,'Work emergency   In the lab for a bit...'
neg,'no camera or camera phone. I\'m woefully behind in that department. I only have the webcam attached to my desktop here. '
neg,'is in pain, in need ov a  cuddle and as just bin told weve got ppl cumin ova 2nite, so no top gear 4 me then '
neg,'angry rant about exes, over. Die. Last photo class  Hooray for Professor lending me and Jen a camera for a whole month and a half. :D'
neg,'almost forgot that i have to work tomorrow... '
neg,'Shitty day. Bleurgh.  USER Good luck w/ exams!'
neg,'fair enuf. Still sux tho.  '
neg,'oh no   and today was laundry day too...oops...'
neg,'has no one to go snowboarding with tomorrow. Boo!  #snowboard'
neg,'Oh no! I hope you\'re okay. I\'ve taken a tumble on many escalators in the T, and it sucks every time. '
neg,' but...but...what about the possible homemade cookie bake-age? You must come!!'
neg,'I\'m all stuffy, I can\'t breathe very well and my head and my ear hurts.  I\'m just cyber-whinning.  '
neg,'I\'m sorry to read about it  esp. Since it will only increase w the Christmas season already upon us.'
neg,' I\'m sorry.'
neg,'not happy to be in a meeting until 6pm '
neg,'- Yep, bad thing about working from home, we get no snow days '
neg,'is very sad today,because he won\'t be with his best buddies next semester '
neg,'you\'re welcome! and yay! lol i got twilight from the library but im too cold to read it '
neg,'WTF? Woke up, 14 hours later, with headache still. Toof still hurts.  Had funny dream involving a cruise ship, my dad and Paul Rudd, lol.'
neg,'eeep 1hr till im in wrk n im still in bed ooops '
neg,'This is the last day I can go Christmas Shopping, today.  I better get my hurry on. Most is sorted, but I need a few bits more...'
neg,'gahhh tows suck. I\'m sorry. '
neg,'I\'m freezinggggg! '
neg,'aim kills my battery. Sucks having a 2 year old sk '
neg,'Taking down Christmas    URL'
neg,'seems like bad new monday '
neg,'Why doesn\'t anyone play that full song anymore? It\'s always the megamix '
neg,'I dont wanna rake leaves '
neg,'I tried but it didn\'t look right, I\'m not great with the techniques! '
neg,'My morning started off great... Woke up puking in my bed...  but is glad joey is staying home too to take care of me'
neg,'my phone lost in battle.  if you need to get a hold of me, e-mail me or call my house.  '
neg,'is AHHHHHHHHHHHHHHHH!!!!! not happy! '
neg,': I just stored away a $530 cell phone that I had for only 6 months, and never got full functionality off of.  Damned imports.  '
neg,'you hit your head a little on the nightstand, and i giggled and you got mad at me for \"not being sensitive to your feelings\" '
neg,'If I knew how I would!! I\'m a hopeless computer klutz though. '
neg,'Last show of the season  bring on the bromance!!'
neg,'thanks!  yeah, i tried songbird, but i\'m just to committed to itunes.  '
neg,'Aw  im sorry.'
neg,'Ah i am kind of awake. I don\'t think i wanna be tho   oh well. I will get over it'
neg,'- these are people who i bank with . i threatened to shut down my account and move !'
neg,'Its sunday and im bored  just lolling at youtube'
neg,'I GUESS THAT MAYBE THIS IS THE END THEN  UNLESS YOU WANT TO ... MAKE IT OFFICIAL'
neg,'Home! A.B. still running 103 fever, spitting out the liquid meds... got her some tablets for kids, she threw them up... May end up in ER! '
neg,'This is gonna be a long day at work. '
neg,'is missing ATP '
neg,'All great, but without band.  '
neg,'Ok, so Virgin Media just put an end to net neutrality in this country... Thanks guys! ... urgh '
neg,'Mah coffee burnt mah mouwf.. ((((('
neg,'Signing out of in my sites and emails coz i need 2 have my CPU refurbished. It drastically slowed down l8ly; will bring it to the shop '
neg,'I hope my buddy doesnt change skewls!! who will i laf with during lunch!! '
neg,'I #gaza Godiva pecan nut clusters. I asked mommom for 2 for Christmas but I think she forgot. I wish I had one now'
neg,'LF is off to NOLA today, for a week.  Safe and speedy travels hopefully. Spending holiday with my friends Bear, Izzy and USER'
neg,'Busy .. coffee .. busy .. busy.. coffee.. Tons of work!!! '
neg,'Yikes!   Zimmer plaza is icy n slick on campus.  Why the hell do I live where it rains  ice? commute to Indiana is gonna suck.  '
neg,'A conversation with one of my recent online acquaintances reminds me of someone special from the past '
neg,'Fun w/the rents! Just showed USER how our evil bird laughs & dances. Video soon. Bird also says \"bitch\" but didn\'t get it on video '
neg,'Sorry for the RT: tinyurl is having problems New blog post: YOUR click here! URL'
neg,'AWW! POOEY! I have to be in the UK or Rep. of Ireland to watch free catch-up Ch 4 shows! &gt; Bah, I\'ll find another way...I WILL!'
neg,'snow wasn\'t n the forecast thet played me......  I dnt like drivin n snow'
neg,'FEEL THAT  You not the only one need a new J-O-B but I gotta keep minez til I move in May! SO no point for me...  due time'
neg,'i keep waking up like 10-20 mins before my alarm goes off '
neg,'Woo opened presents... wish my mom didnt make a big deal... knew what everything was so i feel weird now Dstill thankful)'
neg,'That\'s cute! My favorite one was one about Rain Forest animals. I can\'t find it though. '
neg,'Lisa Colliver Has gotta go dentist later . URL'
neg,'GM says it disappointed and betrayed consumersReuters) - General Motors Corp on Monday unveiled an unusually .. URL'
neg,'Watching my family bury our dead hamster '
neg,'getting all dolled up to see my boyfriend have not seen him in a week going to give him my pressie..not seeing him on xmas day '
neg,'I know   And that isn\'t easy for me either!'
neg,'Tonight I think I\'m ganna do black eyeshadow with red glitter. Wish I hadn\'t slept in- I could have done my nails too! '
neg,'omg! that suuucks!!!! '
neg,'Taking cat Mimi to the vet -- \"digestive issues\". '
neg,'after updating it, TweetDeck is not working anymore!!! ('
neg,'Bummer. Unfortunately when he publishes, he doesn\'t see trails/roads/whatever. It only shows him how far to the next cache. '
neg,'she\'s also tested Neg for FIV and feline leukemia   just the sniffles thank goodness!',pos
neg,'listening to lil wayne lick me like a) lollipop'
neg,'Woot.com has a Flip for $60 but I can\'t afford it.  '
neg,'Sorry to hear that.  Hopefully, 2009 will be a lot better!'
neg,'i am sad all i can do is view the palace. the peen won\'t let me in *sobs* i just can\'t get ANYthing to work '
neg,'Someone pulled flowers out of my window boxes, and stole my pumpkins. '
neg,'There are currently 6 TV shows that I make sure I see each week. 2 of them are being cancelled. One may deserve it, but too soon to tell. '
neg,'omg you guys I am so bored in a car rn  idk spam my anon post USER pipe'
