@relation Twitter

@attribute sentiment {pos,neg}
@attribute text string

@data
pos,'On the road to Purvis to see the lights.   Haven\'t done this in quite a while.'
pos,'Thanks for that. You\'ve strengthened my convictions '
pos,'have fun tomorrow  update your twitter so i know whats going on lol'
pos,'dido '
pos,'Definitely, you too man. Only problem is it\'s hot in Florida '
pos,'hahaha, no, but that\'s a good idea '
pos,'Sorry \'bout that - I usually only tweet about 2x/day. This was just a special series before leaving work. '
pos,'That cartoon graphic is a bit \'square-jawed\' eh? '
pos,'Glad you liked it! '
pos,'Heading over to Jen and Rick\'s with the folks - mom\'s going to make her famous sauce and meatballs .'
pos,'is just waking up. Had a GREAT day w/Krissy & Michelle yesterday. 2day I\'m gonna help finish up the rental house. '
pos,'headed to a super holiday party with a lot of local celebrities '
pos,'Merry Christmas Eve! Try not to get sick via relatives with colds. That\'s one of my goals today '
pos,'Awake.  Had my coffee.  Read the newspaper.  Now looking for trouble.  lol  Hmmm Mina\'s up.  Morning xoxoxo  '
pos,'suprisingly found my extended family on FB '
pos,'Bought Fallout 3 (gift from the kids to Daddy ))))  .... Now I need to upgrade my PC...perfect way to keep the economic wheels turning...'
pos,' are you hungry too? :D'
pos,'umm no, David Pugmire might have.. We embrace your team openly Cooney..especially Michael as he\'s going places '
pos,'smooth family stuff in athens. congratz btw, so will you now continue academic-wise or start-up or what? '
pos,'woo hoo! one of my all time fav mags. '
pos,'pissy tweets for posterity: i luv ya Rapsey '
pos,'pissy tweets for posterity: i luv ya Rapsey '
pos,'On my way to philly to be on my way to virginia '
pos,'wondering why my followers are increasing on a daily basis... I don\'t say any words of wisdom...!!!  Atleast not on twitter so far... ;)'
pos,'dude i totally agree! awh thanks! how was ur xmas?! get nething good? '
pos,'admin privileges are somewhat of a blessing '
pos,'I\'ll keep my eye on my email then! '
pos,'You have them completely fooled. '
pos,'oh! any of you running to get in shape? I would love online running partners '
pos,'just passed out organic chocolate truffles and other goodies to my neighbors always thinking as an Indie passed out products samples too'
pos,'ik zal er sraks en online zetten (al bestaan de meeste pres van mij uit 20 plaatjes achter elkaar '
pos,'Yep. I\'m seeing an opportunity for earning some extra money '
pos,'ach je bent de eerste of tweede die klaagt, met 100.000+ installs vind ik dat wel mee vallen '
pos,'It\'s hard to explain. Start following a ew more people with similar interests and you might get the gist eventually. '
pos,'Merry Christmas Eve everyone! DH and DD are out shopping at the mall, so I have the house to myself  Making and wrapping gifts cont\'d.'
pos,'Love it!!!!'
pos,'Still relevant, still as hard to get through as it was in college. '
pos,'Excuse to stay in bed '
pos,'Too cold for my signature Starbucks bevvie...but I can\'t help it. Teeth chattering. '
pos,':D this would make my very happy. you need to teach me  hahaha'
pos,'other than coalesce, not really '
pos,'true.  I\'ll look at it. Any others at costco that are produced by single quintas?'
pos,'Scallop (hotate) sushi/sashimi is easily one of my favorites. If you\'ve never had it, I definitely recommend it. '
pos,'darn! was gonna tell u that but u beat me to it '
pos,'salamat sa appreciation   '
pos,'thanks so much, babe '
pos,'Sure you can put it in webwatch. Will it be digitally archived? Say its from a cyborg anthropologist. '
pos,'Just finished a long winter\'s nap curled up with my Kitty '
pos,'playing rock band all night. 453 note streak on bass '
pos,'I feel you AR, How\'s the Boys? Ready for x-mas?!?!? '
pos,'Hate playing TF2 with online idiots who don\'t understand the TEAM part of the game. So I started griefing them. That was fun '
pos,'.. replay value'
pos,'USER USER Fuerth is just looming to rip us apart. lol jk. need convincing to go to www.YPFP.org HH tho '
pos,'Just so long as you\'re currently in front of a TV watching us beat the Lakers... '
pos,' finally reached level 50 ...'
pos,'yes in Connecticut '
pos,'He\'s in Belgium now, with his girlfriend and her family. I bought him Hugo Boss Selection fragrance .'
pos,'Going strictly by numbers (LoC,) I\'m getting more and more done every day. Looks like I\'m going to hit my deadline right on target '
pos,'got the kids in bed.  now we can chill for awhile before we fall asleep on the sofa & scrape ourselves off in an hour to crawl upstairs '
pos,'I got Abhishek\'s id. Thanks '
pos,'You too matey, here\'s to \'09 '
pos,'me too! - the more, the better! '
pos,'somehow i finished fourth in my age group in yesterday\'s santa 10k! '
pos,'Yah I know, vibrant fella  You think it\'s coz all the wine he be sipping?'
pos,'LOL I get the point. I was just forced onto Facebook by She Who Must Be Obeyed. So I get my revenge in small ways. '
pos,'perhotelan '
pos,'thanks! '
pos,'Sorry I\'m going to miss karaoke. You wouldn\'t have wanted to hear me sing karaoke country anyway '
pos,'you lost his jacket that makes you quits '
pos,'Anyway, ice cold shower, ice cold drink and sitting down with Marcus and Dom for some Gears 2 action '
pos,'Hopefully I\'ll find a smart two year old to redesign my eBay company store, listing pages, About Me page & logo. '
pos,'Hehe my pleasure  There are a few more pics floating around on my website such as URL :D'
pos,'All signed up for the RnR San Diego Marathon. '
pos,'thanks. may also be my next lens '
pos,'oh yes.. 1 final left and one paper '
pos,'I wish there were comfy leather chairs in my minivan  for my boring car ride right now. '
pos,'Our microwave is really good '
pos,'THanks! Just found out from USER that Twitter added it back - look at the top right of your Twitter page '
pos,'When a hippo can dance there\'s nothing to say. Don\'t delay, teach your hippo today. (good night!) '
pos,'yes in deed. what we have to do?? need a night w/ a packed venue tho. '
pos,'I guess you\'ll only see it differently if your main source of income is from the Net. '
pos,'Someone\'s birthday you say? Have a great day/night!  December babies FTW!'
pos,'well mine is only dieting product, which is quite upsetting i must say '
pos,'cool, ik sta in de 3voor12/amsterdam colofon.. dat wist ik niet eens  URL'
pos,'Welcome, USER awesome to see you on Twitter!  '
pos,'Normally Mondays don\'t suck for me... but this one does! '
pos,'it was birds and the bees.  '
pos,'None yet, just ready to be off and relax! Well and then some work on the podcast and such'
pos,'good to see you on. '
pos,'thanks! i\'m looking forward to it. now i\'m going out for a late dinner with my bosses.  '
pos,'Aww elf was cute '
pos,'haha. Just thought I would bring it back a little. No worires dude I can still rock it out. '
pos,'Every day - welcome to my world '
pos,'Gordon Brown (British Prime Minister says he saved the world  URL'
pos,'How do you specially ready the house for the arrival of the homo group?  '
pos,'Oh thank you  I\'m home & tucked up in bed so feeling safe & sound now.'
pos,'when is an appointment not an appointment? When the people keep changing the times. 3 hours more & I\'m done for the year '
pos,'If anyone has any topics or questions, USER me... I\'ll grab experts to answer ?s if I have to '
pos,'donuts in the church parking lot !!! off to the party '
pos,'has a new career ambition: full-time test-knitter! '
pos,'Mmkayz. About 10ish. I\'ll sneak on the computer. '
pos,'Looks really good! '
pos,'Gears of War 2 is awesome.  I can\'t wait to see more Xbox games, and play around with the only/downloadable stuff.  '
pos,'Happy Birthday, sir! Hope you\'re having a good one! '
pos,'URL - That is is huuuuuuuuuuuuuuuge dog. : ) I saw the world\'s tiniest dog today, He looked like a  ...'
pos,'night all '
pos,'yup - look at tweets to USER for details '
pos,'- delighted to get a call today from a client asking me to invoice them even though they aborted and so no fee due.  '
pos,'- maybe I should send John Bradford up there to show you how to drum? '
pos,'then I rescued him from you  lol'
pos,'Still have not gotten CHDK installed yet, but when I di it will be AWESOME. '
pos,'Welcome! It\'s great see you here and on Facebook. Get comfortable. Enjoy.   '
pos,'chocolate.  put a candy can in it. '
pos,'Yes, of course.. The ad industry isn\'t all glamour & parties  Though it definitely has its charms..'
pos,'aw thanks  I kinda missed all the twitter peeps too!'
pos,'i\'ll send you the ones i\'m sure all the preschoolers touched...i know how much you love germs and all! '
pos,'done. '
pos,'probably 80\% '
pos,'eating chester\'s flamin\' hot fries.. yumm.. =p waiting for my man to get home so we can make a gingerbread house together '
pos,'that is the route we\'re taking yeah.'
pos,'DAMN STRAIGHT YOU ARE '
pos,'nope, i admit we buy our mince pies premade so haven\'t had a need for them. everything else is from scratch though '
pos,'jpterry I\'m at work. I just made mike from dorm life and his lil bro pitas '
pos,'Theres a new \"Location\" field in Blogger! I could manually point my position in it. Wonder if my A-GPS enabled phone can use that field '
pos,'Theres a new \"Location\" field in Blogger! I could manually point my position in it. Wonder if my A-GPS enabled phone can use that field '
pos,'Well, I went the wrong way 2 the shoe repair shop so I got in a 20 min. walk  Everything works out 4 good in the end'
pos,'thanks '
pos,'we will come and visit you! '
pos,'Hahaha - klart klart. Der er jo heller ikke meget andet at komme efter i Ålen '
pos,'Yeh, it\'s bad. Started snowing now, too  I dont mind - nowhere I need to be, plenty of food/heat, can cook. So we\'ll wait.'
pos,'..seeing if this works '
pos,'I haz cookies)'
pos,'Chancellor candidate #2 was on campus today.  I didn\'t get much done, so now home working, but at least here I can have a glass of wine '
pos,'thank you '
pos,'LOL you may have a lot of entriesn then  '
pos,'The international language of food. '
pos,'keep us posted soccer dad. Try not to do the happy dance if they don\'t win. '
pos,'keep us posted soccer dad. Try not to do the happy dance if they don\'t win. '
pos,'Bubble Town on MySpace is addicting. And now I\'ve got my little brother hooked '
pos,'give me 10 years and i might qualify ... '
pos,'great post - thanks for the link love. stumbled '
pos,'great post - thanks for the link love. stumbled '
pos,'A sad story of jealousy and good will URL '
pos,'I just saved a ladybug '
pos,'I could see my breath in the house yesterday morning since we didn\'t have the furnace on - 47F inside '
pos,'Pinky Douglas.  '
pos,'WISHES EVERYONE A HAPPY AND SAFE MERRY CHRISTMAS! '
pos,'Tweets from a guy involved in a plane crash-USER Beat this CNN & other TV stations '
pos,'I am happy one of the kids i tutor got me a box of cookies for christmas '
pos,'ooohh!! that scarf looks like a delicious confection!  love it '
pos,'USER early fancast? Great way to start my day  thanks'
pos,'Just got the tracking # for our new 5D!!!    \nAbout dang time. lol'
pos,'I have my cheeky moments too '
pos,'About to wath movie w/ friends: \'Dark Knight\', \'Kinky Boots\', or \'Dr Horrible\' Sing-Along Blog\' - strange mix '
pos,'Well i don\'t want it unless its brand new!  congrats though boo '
pos,'Haha no worries it\'s nobody\'s fault, but thanks for the concern. Means a lot. '
pos,'I wish I was that good at nails. *sad* The red/green combo is interesting. '
pos,'Rt USER What could you learn from these trustworthy blogs?  alot, transparency is key in blogging   URL'
pos,'Baking a cake for our church party tonight '
pos,'another client just said they want to come onboard. Yippee   but more work '
pos,'....lmao....nah...I probably put WAYYY too many tweets one day and you were like \"Twuck This\" and un-followed me...lol '
pos,'Go on, for for it '
pos,'Chocolate is indeed the solution to many problems '
pos,'i will pm u my address so u can overnight me some. thank u and much appreciation '
pos,'Thanks, at least the website isn\'t dead space on your server for the time being. '
pos,'THURSDAY NIGHT .'
pos,'Great, be there in 45 minutes '
pos,'finally uploading a year worth of home videos to the good ol macbook. Let´s hope this works. '
pos,'ooohh, enjoying the outdoors during this season shift sounds wonderful. great energy you\'re bringing into the light '
pos,'Merry christmas '
pos,'my grandma used to pat my hiney & ask me, \"don\'t you think you should have a diet coke instead?\" gotta love \'em '
pos,'Many many happy returns the day. Have a great day n may you have a perfect year ahead '
pos,'Morningy all  wow driving in this morning on that frost was an experience, we passed 3 accidents... scary but beautiful out there'
pos,'Thank you! I needed that news after my long wonderful day : ) I\'m so relieved right now, ive been waiting 2 weeks to find out'
pos,'thanks for following '
pos,'Subway for breakfast...???     Okay '
pos,'Timbuktu konsert   URL'
pos,'Two Ford Focus WRC\'s out on the track.... The noise is defening! '
pos,'maybe by this weekend, I can sneak in a little 5 miler  '
pos,'thanks '
pos,'back home...enjoyed an evening out - fish n chips USER mission bay then xmas lights USER franklin rd '
pos,'URL - You naughty man!! )'
pos,'thanks to everyone who follows me i would like to follow you all but it makes stuff to crazy on twitter lol HAPPY HOLIDAYS!!...Mike! '
pos,'- Nitey nite '
pos,'is wondering what a broken rib feels like... I think I might know '
pos,'LOL, baby steps Alex, baby steps. '
pos,'wanna be an amazing friend and email me a copy of it '
pos,'yeah the problem is the backup didn\'t work properly (the backup file is only 1KB)  there were unposted changes hence the issue'
pos,'Agh! Im proud! And also in bed  Ill check it tomorrow  thank you lovely'
pos,'Thanks for that info on Shh-anukah  Gift exchanging must be fun!'
pos,'to all those who love friday and love to love... I recognized some of you  ? URL'
pos,'I am on hold with your FREAKIN\' AWESOME customer service right now...thank you thank you thank you for hiring such good people '
pos,'Tip; change your name, don\'t repeat replies. Change your pic. sorted '
pos,'Suddenly I find myself parked outside the Tesla Motorcars showroom in Menlo Park.  Must. Go. In. '
pos,'I\'m sure you could find a way to persuade her to leave... riiipppp... '
pos,'Welcome to Chicago, just in time for the snow we got last night! '
pos,'Just when I was crying abt letting a dream job slip out of my hands..I\'m somewhat getting it again Alhamdulilah..God is GREAT! '
pos,'I think I\'m kinda a mush ball. I love the whole bestfriend thing  \"what do u guys have tht other teams dont?\" \"Twin dongs?\" hahaha random'
pos,'you\'re with Matt? aww say hi for me. '
pos,'I am the proud owner of a 2001 Subaru! The Car-search is OVER! Yay '
pos,'Well I Have So Its All Good! '
pos,'what are ya going to go see? Tell Lynda hello for me '
pos,'I have lots of good reasons to go to BlogHer, but i could be a little bit biased '
pos,'Nice dinner and a show with great company in Ohio '
pos,'I cannot believe I am the X Factor final ) Alexandras duet with Beyonce: what a classic moment! She was so star struck & lovin it!'
pos,'hahaha I will be sure to tell her   She hasn\'t been around much tho.  i think she got back together with Big Daddy'
pos,'picture frame people. lmao '
pos,'hmm, now how exactly does chocolate go with coofee ? i don\'t get it....'
pos,'Yea.  is that weird. i\'m sorry. that was abrupt ;)'
pos,'oh yeah man.. feeling very fresh. Think will go to work at 6am  Video: URL (beers)'
pos,'Gotta go  ? URL'
pos,' i got leia and nikkis stuff in the mail. i fucking LOVE IT. &lt;3  (: ps to leia, i dont think i have a bass shop here.... LKMFALMFLAFAO'
pos,'meh, i have a high pain tolerance, the leg is not that big a deal anymore. just whiny-sore now & again, not real pain. '
pos,'self pity? '
pos,'Not a problem at all. '
pos,'Oh I forgot -- have to make things ready for Santa ... '
pos,'Windows market share at it lowest level in history, wonder if they will mention this at Macworld... doubt it '
pos,'Indeed they do. Yeah, I\'m an IT drone - tech support, selling stuff on ebay for bosses, setting up their kid\'s consoles etc '
pos,'INDOORS and warm and cozy with my kitties and blankie )'
pos,'- hello to you  well, I speak four of them fluently, varying amounts of another 3 and would like to learn the last 3 !!'
pos,'Yeah, solid stuff. And thanks, man... I wish you the same! It is good to know you on here '
pos,'Wow, Twitter serves a new function for me: support network! Thanks for the support ya\'ll. '
pos,'tuesday && and my normal wednesday. tuesday cuz my boy has a concert '
pos,'You have to think about nuns whilst tweeting.  '
pos,'668? USER : )'
pos,'\"Your SQL Server 2008 installation completed successfully\" We heard angles sing in my office.  '
pos,' I have alot of people that live rurally (not near any shelter) so they send them to me and I give them to various she ...'
pos,'The popat\'s native place is Amboli Da! Now if you\'re feeling you were mean to me in the prev tweet, we can split the 10k '
pos,'I tend to agree...it\'s all there, but I seem a bit isolated with their network, it doesn\'t feel like 1 big family gathering!'
pos,'Ready for crab party. Yay '
pos,'very nice - like ghost geeks  Hmmm - maybe someone needs to start this as a company - virtual geek assistant - could all look smart'
pos,'Its perfect... '
pos,'You\'re welcome. I\'m a fan '
pos,'Drunk. End scene. '
pos,'Thank you so much... it\'s great to hear feedback '
pos,'as the creator I can tell you it is useful, but the usefulness is dependant on what you\'re testing '
pos,'heeeey jen i stole your photo and made an lj post w/ it '
pos,'heeeey jen i stole your photo and made an lj post w/ it '
pos,'karleigh got me the cutest bracelet with a cross on it '
pos,'a little frenetic, but good!    Yours??'
pos,'LOL! That made me giggle. '
pos,'Reading and relaxing before heading to Buford. '
pos,'am I the only one mildly fearing USER here? He is, after all, the blood guts & fangs of USER  URL'
pos,'I think you mean grammar '
pos,'Signed up yesterday for a swimming pool for the back yard. maybe swimming by Christmas '
pos,'I completely understood what you were saying. Also I feel like a good little Jedi by bugging people who are on the Dahk Side. '
pos,'burrito...when all else fails, get a burrito.  '
pos,'All 13.5 inches of snow cleared from driveway & plenty of room for the next rounds expected sat & tues! I love winter! '
pos,'\"She likes everything we give her!!\"  I think they picked out a stuffed animal from their collection!  It\'s the thought that counts : )'
pos,'omg! Congrats '
pos,'Direct-talking-cum-say-what-you-want-complete-with-lunch-and-dinner Day today. Created originally by Mr Sunshine and me '
pos,'going to bed finally. yay for snow tomorrow. '
pos,'gone to some fastfood before it\'s too late '
pos,'Thanks tweeps for all the advice on photography and gadgetry today  FWIW I have a USB microscope and a podcasting kit on the way.'
pos,'- Well-spotted. Just slip the word \"beta\" into your website\'s masthead and you can parry off any and all complaints indefinitely. '
pos,'I\'m not too sure of which car, although today I think the Volvo has a more classic look today than the Jag '
pos,'great to find you in the Twitterverse, you want a Kite, then Kites R Us is the place to get them '
pos,'My Mum arrives in 2 days and I can\'t wait.. Counting down the hours and minutes.. '
pos,'I feel kinda cool knowing USER uses USER too '
pos,'I will try..thank you! What do you have planned tnite? '
pos,'today\'s the day! if any of you jackson folk have an hour or two to kill, come on out to One Blu Wall Gallery for a show i\'m a part of! '
pos,'thinks it\'s really cute that my new avatar is naked and has a belly button '
pos,'twisted sister\'s \"twisted christmas\" on the stereo.. this is my favourite time of year '
pos,'Ohai pillow. Meet head '
pos,'Thanks for featuring us as an Expert on your site!  www.dogtime.com'
pos,'Said hi in passing, Jenny   Hope that you and yours have a wonderful Xmas and a prosperous New Year. Hope Santa\'s good to you!'
pos,'haha I saw.. Seee u soon '
pos,'I cannot wait for college now.....  were gonna have one kick ass house.'
pos,'URL - definitely more narnia-like '
pos,'The fire is warm though! and folks are giving me pretty little colored icons with my posts, '
pos,'The fire is warm though! and folks are giving me pretty little colored icons with my posts, '
pos,'Happy Birthday Brittney!!! '
pos,'movie was sometimes funny and unreal, but tough in very good company '
pos,'Hopping off to beautify myself for the company holiday party. Last year, someone streaked (!!!). Wonder what chaos is in store tonight... '
pos,'I almost admired the guy in charge of mktg for his frankness'
pos,'can\'t seem 2 find any rr in NC that believes in seat covers :-| leaving Greensboro airport 2day, onto Atlanta then back home '
pos,'she smokes pot all the time '
pos,'No more having to clickity-click approve friend requests. Woo hoo! Have hit the 10,000 mark on myspace. Much finger joy : )'
pos,'ha I wish! a twitter check would be nice, but that\'s why we started URL '
pos,'Hanging out with Kristen '
pos,'Dinner with my boyfriend and friends.  \nDid I mention that my BOYFRIEND is here?! '
pos,'There are some crazy peeps out there '
pos,'Re What an inspirational story from Donna Reed USER URL - here\'s hoping more stories like this come out '
pos,'thanks '
pos,'Ahh, rarity offered to make icons and I leapt right on it  Requests, y\'know '
pos,'LOL I told u to re-tweet but just realized this campaign I shared with u took up like 10 tweets  but please use it. It works like crazy'
pos,'Good Morning Twitters! I woke up to 3 more sales, today has marked my reaching 400th sales, and highest number of sales for this month '
pos,'meeting our Craig USER Azzurri rocks. As does Chris Slay coming to Witney 4N next week '
pos,'USER test tomorrow and report back....front or reverse grip? good luck '
pos,'Welcome   back in the High LIfe ... ? URL'
pos,'great great great  I\'ll try all of these apps.. thnks a looott.. ;o)'
pos,'today: I went to church, ate, hung out with an australian guy, teased my hair, and watched Elf with all of my church friends  good day!'
pos,'fine, fine, throw some malai/khoa/rasgulla in if you must  USER'
pos,'it is indeed '
pos,'USER USER  really?, upsidedown trees popular in Europe?. I choose Plywood Eco Tree URL'
pos,'just looking for some guidance... '
pos,'Painting a basement floor brown with a roller '
pos,'Nevermind. I found the settings. '
pos,'hmm I take that back. Those, why you\'d have non journaled HFS+ these days is beyond me '
pos,'Only 3 more Xmas gifts and I am done! Yippee! '
pos,'Jus played happiness quiz URL my score is 60.  whats urs?'
pos,'Gd morning Singapore! It\'s 6.30am leaving for office '
pos,'Love it \"spasm of appreciation\" - my goal is to now be spasmodic '
pos,'i\'m in a great mood now '
pos,'Haha, I can imagine '
pos,'So a couple friends just came over, brought some bottles of Champagne, and several single ladies! It\'s gonna be a loooonnnggg night!!  hah'
pos,'I\'m on quad watch.  Just put them all to bed   Watching Hancock now.'
pos,'twittering of course '
pos,'Christmas wz great! Despite the sickness, e r visit, daughter smashing bumper, small family crisis. Heres 2 the new yr '
pos,'- nope...NEVER a PITA.  I just always save it for last as it is most important & has the most that COULD be FUBARed.  '
pos,'Home from one of the last Christmas shopping trips of 2008. C\'s officially being spoiled by us and I got a Peppermint Mocha Twist Latte '
pos,'I will start being nicer once you start being smarter '
pos,'had a great time at the Obama rally in Grant Park last night '
pos,': / I hope this week gets better and better for you and your New Year is great. '
pos,'normal lar. is chinese new year mar '
pos,'Add your face here URL Naughty or nice I\'ll be checking it twice  BTW, this is Google FriendConnect in action.'
pos,'Yay! I had youtube on & c/p the words you gave & that was the first one I listened too. How lucky for us both. Lol USER dd '
pos,'LOL. Due date is December 15, my hubby wants him to come today (& spent some time explaining this to the belly this morning). '
pos,'*now* its mainstream? so britney, the cast from heroes and presidential candidates isn\'t mainstream? '
pos,'Saskatoon, where I lived for 2 years, was -35 this morning. -46 with windchill. Enjoy! '
pos,'resisted McDonalds when hubby went for lunch today!!  I made a tuna sandwich instead.    Proud of myself.'
pos,'I\'ve been out to three or four different places today, and each time my business has ended with the clerk telling me, \"Merry Christmas\". '
pos,'That\'s exactly what I\'ll do!  Enjoy it..what a novel idea   You have a WONDERFUL holiday!'
pos,'11pm greets 1st attempts with Illustrator, SL, Photoshop & Comic Life URL Thoughts Plz '
pos,'Started today a healthy eating and exercise plan, feel good '
pos,'cool..well given i only have 140 characters plz reference this URL it\'s my blog about what i was asking. '
pos,'Now we know how you play your cards   URL'
pos,'I agree! There are just some folks that I encounter that desire me to look less unkempt when I come into the office. '
pos,'Reading about lucid dreaming has me excited to go to bed again...every night contains endless possibilities '
pos,'Reading about lucid dreaming has me excited to go to bed again...every night contains endless possibilities '
pos,'nice hat '
pos,'Funny, I always pictured you as a girl scout but oh well ;)  Congrats Will look good on resume '
pos,'Pizza for Sam & dad. Still on Xmas diet.    URL'
pos,'you\'re about 2 seconds from my house then! '
pos,'good morning  in desperate need of doing dishes'
pos,'it\'s not too bad when light is out   thanks!!'
pos,'You Can\'t Keep A Good Dog Down '
pos,'Finally some free time online... Gosh '
pos,'Is missing someone '
pos,'i am a female drummer '
pos,'some family member of mine has made red kool-aid...i almost laughed, but they wouldn\'t understand. '
pos,'Home sweet home...nothing like the smell of wet dirt! '
pos,'i love my rain boots so much!  '
pos,'my birthday party is coming up. That\'s all i\'m sayin\'. '
pos,'look at the two of us!  together we could make some cr8tv food! lol'
pos,'hey look!! It\'s michelle! '
pos,'Now I\'m gonna lose my mind when I see USER on Monday and she meets me with a gasp!!  '
pos,'Yeah. Just wrote another Regex on Thanksgiving  Feeling better now.'
pos,'Phone just rang. Didn\'t recognize call display. Answered anyway. People sang Jingle Bells and hung up. Too. Much. Eggnog. '
pos,'Freedom from the \"man\" is good. '
pos,'Praising God that Megan is feeling better!  Meds are working   HAPPY FRIDAY EVERYONE!'
pos,'Haaaaa. I am the Queen Of Chaos (LMAO). Zanies in the morning and crazies in the afternoon. Sane people for dinner. Not so bad. '
pos,'lol no! Just hard to twinkle it... Trust me, good... I\'ll blog n post k  you\'ll luv it!'
pos,'lol no! Just hard to twinkle it... Trust me, good... I\'ll blog n post k  you\'ll luv it!'
pos,'and I\'m back... tired, but happy '
pos,'off to see the youngest perform in a school christmas play. pics to follow '
pos,'Happy New Year, Jon! Looking forward to more interesting exchanges about SAP Land (and beyond) in 2009!  '
pos,'Anniv. day begins after gift exchange, bkfst n room, & waiting for K...time for lunch & shopping...Apple store here I come'
pos,'Ha! Yeah, that caught my attention, too. Now wait & watch for Red Wings fans to freak. I\'m gonna make popcorn for that show '
pos,'is so pissed off at mother nature right now cuz he\'s suppose to be chilling with Timmers tonight.  '
pos,'Thanks!! '
pos,'My girlfriend understands Twitter, I think. But she still rolls her eyes when I talk about it. '
pos,'& USER - I think it makes me even more MANLY that I like The Notebook and am not afraid to admit it '
pos,'Great to see you on Twitter. Let\'s see - last time I saw you was at the bar on top of The Standard Hotel in LA. good times '
pos,'happy thanksgiving twitter friends! '
pos,'haha. just keep tryin, we cant all be a bunch of bad apples  lol URL'
pos,'LOL )'
pos,'things are great! weather... seminar... food... everything... havin a blast! '
pos,'...but FUN work.  I\'m lovin\' the challenge!  Go NFL, right now you are keeping me young and getting me $$!  (God is good!)  '
pos,'hahaha that song is awesome '
pos,'I\'m an old follower but thought I\'d say hi anyway '
pos,'Would be neat to see some Unfiction action on it ]'
pos,'Feeling blessed by the 100\'s of bday calls, comments and messages. Wish I had time to reply to everyone. You\'ve made my day '
pos,'I\'m buying dinner '
pos,'Getting such a kick out of listening to Lorelei having a conversation with the animals on the mobile of her swing '
pos,'We\'re unprepared, that\'s all. When one major county asks for nat\'l guard for &lt;1ft snow, that\'s lack of prep '
pos,'all your blessings are going to come at the right time. hang in there  cuz they\'re comin....believe that.'
pos,'we can do a shoot when i\'m out west or when you\'re in new york!  oh, and you\'re definitely in USER league!'
pos,'I like it! '
pos,'My hard disk is now connected to my wi-fi router. Network Storage bliss '
pos,'get a lump of coal in his stocking..owner too! lol Talk to you tomorrow! Nite! '
pos,'Whoah. My hair is REALLY soft. I think im gunna steal my moms conditioner.  like Whoah i cant stop running my fingers through my hair. '
pos,'I can\'t wait until thursday night. I\'ll be done with school and SO READY for Winter break! Good luck on finals everyone'
pos,'you\'d certainly catch people\'s attention! '
pos,'Alright so far  maybe it was just something i ate? How\'s the foot today?'
pos,'Goodnight Pamela Joy Marie '
pos,'\'t mijne ook '
pos,'8-tracks ROCK!!!  Santa is ultra kewl!!    GO SANTA!!!!!'
pos,'really excited for holidays this year. I think it\'s going to be a good one.  Happy Holidays friends.....'
pos,'So far so good! '
pos,'It\'s good that you\'re so sensitive to those dynamics. Sibling issues r big part of my work. Especially sibling rivalry. '
pos,'I pretty much LOVE The Cosby Show!!! Such a great show, good message, and brings a smile to my face!! '
pos,'in santy claus'
pos,'Holbrook the submarine town - with a real sub!! Impressive '
pos,'Haha yeah, isn\'t it pretty cool? I like it, I got it jamming in the ride! '
pos,'I might, *might*, get a chance to push out a real blog post this week. '
pos,'I might, *might*, get a chance to push out a real blog post this week. '
pos,'exactly, another platform with it\'s own language 2 play, had to create avatar. They call it a \'mii\'. God help us in spelling.'
pos,'The problem is staying sober when you\'re working while all around you are partaying and the like. Mug\'s game, I tell you. '
pos,'Have a safe trip '
pos,'Hope everyone has a spectacular evening! G\'night '
pos,'finna go back to sleep....still tired from last night... , dnt worry, I didn\'t get mines last night, I was good '
pos,'If anything, you should change it to GloryKat '
pos,'Oh! No, I\'m not signing that day. I\'m just going there to support you '
pos,'spinning was basic......have to work for frank.........hanging with u later '
pos,'Good morning! Heading off on a weekend away, only tweeting in the evening '
pos,'put away christmas and cleaned out the garage today. there are officially no more disaster zones in our house. and evie is 1 month old!! '
pos,'I really can\'t sit still! Will be heading to puerto vallarta nxt month -c u there? '
pos,'Keep on rocking the world my friends  hmm stealth camp...not be seen ? *winks* interesting'
pos,'Almost done with this edit...but it\'s too long!!! Maybe we\'ll have 2 versions'
pos,'why am I up so early on the first day of my holiday? Oh yeah - friends dropping off their Wii for me to play with while they\'re in Oz.  '
pos,'Hangin out; bout to go grab my first cup of coffee for the day... mmm I love coffee!! '
pos,'Christmas parties: I chat with people I only see once a year. '
pos,'I didn\'t, though expect I will the *next* time I make miso soup '
pos,'teach them the googlefu early. '
pos,'URL But I would not want them to implement that. It\'s gonna be messy. '
pos,'Wood fire working its magic ... sleep time *  ... cya  ...'
pos,'i have many loves, those are a few. '
pos,'Nighty night everyone...cuddling into a good nights sleep with Myles... '
pos,'I remember you telling me once. It\'s such a cute/cool movie! '
pos,'Awww, I hope you feel better by now! Give a hollah when you\'re free. '
pos,'Morning '
pos,'I saw an old ice-cream van selling those po-taters in a cone. Next time I see one, I\'ll tell them to drive down your street  Mmm'
pos,'are you wearing fun socks today and will we get pictures '
pos,'nice...I\'ll be checking it out...Queen '
pos,'Missed talking to you before I started work tonight   I\'m spoiled.. can\'t wait to see you on Friday '
pos,'I bet they are cold tonight..brrr feels like negative 10 '
pos,'i was a fulltoo science student with no interest in commerce till i got into my job! '
pos,'cool. hope to see you soon '
